Step    PotEng
2660000 0.0205404109822788
2660050 0.0450504071630839
2660100 0.0455329883509661
2660150 0.00445489274022962
2660200 0.00641339132376032
2660250 0.0130110971887199
2660300 0.00598244984390124
2660350 0.184838264189199
2660400 0.164831074054444
2660450 0.0077189286925861
2660500 0.0179800371026855
2660550 0.0047290339086361
2660600 0.0756489379808236
2660650 0.212261758919663
2660700 0.00129213964289783
2660750 0.00949304603762106
2660800 0.168038732575565
2660850 0.0648332197987149
2660900 6.52184586838185
2660950 0.000500465384367511
2661000 0.000264494060939423
2661050 0.000367781018902284
2661100 0.0195360988344631
2661150 0.0383874852043473
2661200 0.000504735976417099
2661250 0.00309849454568645
2661300 0.0321823554318759
2661350 0.0336995773567118
2661400 0.0796367984857666
2661450 0.034701517002673
2661500 0.0025984220031009
2661550 0.00149710436546439
2661600 0.00181062079302243
2661650 0.0302251766184894
2661700 0.591708500472661
2661750 0.0338344573821032
2661800 0.0612958315255586
2661850 0.265973092650413
2661900 0.0246143339603906
2661950 0.00240365713814209
2662000 0.000424493956385738
2662050 0.000462055362478608
2662100 0.00186952184619664
2662150 0.0205788003568527
2662200 0.56459897855989
2662250 0.0109868424772526
2662300 0.0212653214193001
2662350 0.00519723076251721
2662400 0.0132163439834931
2662450 0.774607561461855
2662500 0.0171375268356376
2662550 0.0102987034230011
2662600 0.14836177282185
2662650 0.0567881037069157
2662700 0.427871383295096
2662750 0.0135165894362405
2662800 0.0167478352851486
2662850 0.0276031957262044
2662900 0.0126120866790807
2662950 0.0432281846825814
2663000 0.173426321229732
2663050 0.0551851931446806
2663100 0.0251687210134044
2663150 0.0134822513973474
2663200 0.289168115747874
2663250 0.10039302025398
2663300 0.0634876174308945
2663350 0.0794126244907408
2663400 0.076266831089508
2663450 0.00853233536161021
2663500 0.0029708333435537
2663550 0.00706579501811712
2663600 1.76851853134631
2663650 0.0018667733483583
2663700 0.00171560335282058
2663750 0.00950506412996939
2663800 0.0388555362123298
2663850 0.877249280557161
2663900 2.02962122924273
2663950 0.0119163401230925
2664000 0.0514922782834658
2664050 0.202397526504377
2664100 0.0503084506091678
2664150 0.0314868463847651
2664200 0.00861050013990393
2664250 0.305107291827285
2664300 0.147180424286191
2664350 0.0237341351209235
2664400 0.075027116501656
2664450 0.101386838882332
2664500 0.0235866241745576
2664550 0.00741566111347456
2664600 0.0189999923604155
2664650 0.475876997807336
2664700 0.0144790886948674
2664750 0.34789203104979
2664800 0.906520154650784
2664850 0.0407663838104894
2664900 0.387129289255318
2664950 0.0127721161720288
2665000 0.0206148408892031
2665050 0.00660998422097402
2665100 0.00088460499937268
2665150 0.00469926442158734
2665200 0.0100729313038645
2665250 0.149147809942076
2665300 0.17744097097541
2665350 0.0471438052872702
2665400 0.147844288379614
2665450 0.00194650145373833
2665500 0.00206156695453282
2665550 2.1137366873442
2665600 0.00164374151301317
2665650 0.060103980397773
2665700 0.00531715129886988
2665750 0.0495366443078631
2665800 0.379125189241852
2665850 0.0122581230935383
2665900 0.000449069484752142
2665950 0.000459403548843475
2666000 0.0204750686885226
2666050 0.0666949801159801
2666100 0.0226675303558675
2666150 0.0105605038860356
2666200 0.0116183443184051
2666250 0.182776624808539
2666300 0.0208956682224662
2666350 0.0616417864720547
2666400 0.0147839992074569
2666450 0.117160350303254
2666500 0.0142499120677199
2666550 2.3365611420501
2666600 0.00514065389919498
2666650 0.0039658812198387
2666700 0.00661946598486958
2666750 1.67024032458517
2666800 0.0156624601611344
2666850 0.0113805522247046
2666900 0.0117418899105133
2666950 0.0213461690532108
2667000 0.606658870953435
2667050 0.169511289856646
2667100 0.0398543152202651
2667150 0.300483357654354
2667200 0.543957609135842
2667250 0.398503724005921
2667300 0.13175038801847
2667350 0.106168402272656
2667400 0.0890958526532465
2667450 0.0269226296475342
2667500 0.0825542271438298
2667550 0.0198451913343807
2667600 0.139834086689623
2667650 0.106712227861254
2667700 0.139076117123574
2667750 0.126796053702045
2667800 0.0423481113795635
2667850 0.6904464594757
2667900 0.0492322522143986
2667950 0.0437410089658836
2668000 0.00394906891474128
2668050 0.0135191336230232
2668100 0.00987374660510951
2668150 0.0295021753778929
2668200 0.147708679684988
2668250 0.010129315332661
2668300 0.0106580972231515
2668350 0.00473566197297497
2668400 0.00622173966595805
2668450 0.0104376690362534
2668500 0.339052903070039
2668550 0.460021939387893
2668600 0.101866525038317
2668650 0.0559067653682144
2668700 0.0296683882668678
2668750 0.00519937013030531
2668800 0.0172221370763608
2668850 0.0858664721455442
2668900 0.0474647331907759
2668950 0.126651705843178
2669000 0.374922888329368
2669050 0.00734018788415717
2669100 0.010075357833119
2669150 0.0427949967370352
2669200 0.919109121150966
2669250 0.136263338616801
2669300 0.00156405489218278
2669350 0.020056732909443
2669400 0.00356711148073976
2669450 0.0274532360556187
2669500 0.0532210193661237
2669550 0.224153215687497
2669600 0.0875690271027239
2669650 0.476848308726018
2669700 0.132913253147325
2669750 0.0220824121247361
2669800 0.00983167402201424
2669850 0.0262786405318967
2669900 0.00241381724193951
2669950 0.00539351646207373
2670000 0.395651689815322
2670050 0.0054762113298228
2670100 0.53798577003735
2670150 0.00516664965030982
2670200 0.271823792185103
2670250 0.0154653510183355
2670300 0.00164085078432987
2670350 0.206378328783807
2670400 0.0560721387641936
2670450 0.203306226382797
2670500 0.148460588196774
2670550 0.00780167820052824
2670600 0.149750635831651
2670650 0.36661263659645
2670700 0.08433246684548
2670750 0.354085942014006
2670800 0.242828979010581
2670850 0.13004253751894
2670900 0.081776865220156
2670950 0.0577943813397924
2671000 0.00371698899495425
2671050 0.00098826534569965
2671100 0.000717368583490527
2671150 0.00136071449850883
2671200 0.00292447657381266
2671250 0.0034590881152314
2671300 0.00231512666282276
2671350 0.00146946023448325
2671400 0.00185233199567755
2671450 0.00152653253994654
2671500 0.00413387202746109
2671550 0.0319695306687942
2671600 0.0213511978131657
2671650 0.388969375329217
2671700 0.00670214004992758
2671750 0.00723466942056429
2671800 2.75162101178198
2671850 0.00783548074216945
2671900 0.000191187642270544
2671950 0.056029832956558
2672000 0.499578903031799
2672050 0.00462110118663412
2672100 0.0275030893371904
2672150 0.550250087493677
2672200 0.00979731856492356
2672250 0.0023409678196166
2672300 0.0014099535529264
2672350 0.000958498785979085
2672400 0.000682047644742492
2672450 0.000249532786148529
2672500 0.000220552422125119
2672550 0.00039642103699519
2672600 0.00631502450940667
2672650 0.00428443020516236
2672700 0.00140928610181576
2672750 0.00303899464185552
2672800 0.0103180984638782
2672850 0.0219549202350313
2672900 0.00595956806326424
2672950 0.0528760891009293
2673000 0.10602084643952
2673050 0.0346594035231197
2673100 0.0143976892456214
2673150 0.0543629359041256
2673200 0.801457990467909
2673250 0.00337776519562701
2673300 0.0636099805852654
2673350 0.292861769713354
2673400 0.0287713233238935
2673450 0.192454312443601
2673500 0.0209096449570286
2673550 0.516046063635197
