Step    PotEng
680000 -1.44276263969523
680050 -2.17693996153279
680100 -1.5381226870324
680150 -1.90245598006103
680200 1.78133103247673
680250 -0.383913627524426
680300 -1.79733941922966
680350 -0.614504168574436
680400 -2.28474447449978
680450 0.511783566945729
680500 -1.30088581905677
680550 0.106167081746567
680600 1.14724355127976
680650 -0.620799290844095
680700 -2.19297721410458
680750 -0.720911173084931
680800 -1.43646308280822
680850 2.14312182404596
680900 0.298853884316255
680950 -2.2936097334646
681000 -2.02722396781068
681050 -0.448987264094477
681100 -1.30933719404187
681150 -2.13572095819189
681200 1.72452639034745
681250 -0.751574269024107
681300 -1.11894900740406
681350 2.48778805441885
681400 -0.910513197858324
681450 0.759096864945135
681500 -1.32160075928393
681550 1.41239810125011
681600 3.64762037236134
681650 2.18583783570529
681700 -1.6332588984349
681750 -2.11959927184898
681800 1.86314892823413
681850 -0.703104132224346
681900 -1.92398763405079
681950 2.37680705369785
682000 -1.04796240216768
682050 -1.79851858559289
682100 -0.925365805416087
682150 -2.01086233206659
682200 -1.50453570710773
682250 -0.857269728397099
682300 -0.255521325360607
682350 -0.0422582771137228
682400 -2.10315076171638
682450 0.14464610234473
682500 0.238287085659254
682550 -2.11679418984572
682600 -1.64935159888534
682650 -0.0734633688402043
682700 -0.492369022779076
682750 1.51701214251189
682800 3.40974349613895
682850 -0.770083593473041
682900 -1.58166133550779
682950 -1.37224498372131
683000 2.10273783410169
683050 -0.30926915148734
683100 -1.46796633242462
683150 -2.22876389018987
683200 -2.29504511417865
683250 -1.64403794550596
683300 0.664512761820165
683350 -2.00520915563704
683400 -0.380391330072943
683450 -0.122525596060965
683500 -0.934530232249898
683550 1.5870735800296
683600 -0.0813619728078447
683650 -2.54226532889991
683700 -0.655395085019153
683750 -0.302431893591744
683800 -1.48140998843872
683850 0.76064793195679
683900 -1.08603551616319
683950 -0.559994711288393
684000 -0.817642740132518
684050 -1.99910191155553
684100 0.0242952982558943
684150 -0.234280538256488
684200 -1.05889782295535
684250 -0.0178782704892865
684300 -1.56161119231401
684350 0.202452257711972
684400 0.393411343043913
684450 0.253147175897992
684500 -2.72640006626609
684550 -2.41906927058419
684600 -0.560994414758601
684650 -2.11562703271586
684700 -2.54363314258471
684750 -2.48390785852743
684800 -1.82367874509633
684850 2.38630224827096
684900 -1.62360912343471
684950 -0.823418217760852
685000 3.10162767183545
685050 1.82662960412323
685100 -2.16409608174732
685150 -0.476112255298276
685200 -1.75593226099406
685250 -0.0505680783746544
685300 -1.31753560435738
685350 2.15836651788055
685400 0.792986697040323
685450 -0.568273238135663
685500 0.715259471828134
685550 -0.0301628186721278
685600 1.12398682202245
685650 -1.01291794626633
685700 -0.519530189893575
685750 2.41380651737873
685800 -1.34570666752961
685850 -0.81691691344202
685900 -2.1445231556387
685950 -1.67287214678184
686000 -0.308880079925909
686050 -0.305053444399319
686100 -0.934454054845034
686150 -2.26286834019406
686200 -2.27077030532858
686250 -0.494076015705399
686300 -1.98469038386329
686350 -2.24869744775215
686400 0.39828356540173
686450 -2.48659503379408
686500 -0.496822865549773
686550 -0.216309623379486
686600 1.57416715430908
686650 -1.56224147251277
686700 -1.09631990206943
686750 -2.34167136625364
686800 -0.594481770070569
686850 1.19554089089237
686900 -1.75015398057541
686950 0.85248306370684
687000 -1.03016137690419
687050 -1.91173353430106
687100 -1.95265002939643
687150 -1.76384881395108
687200 -1.12674891698906
687250 -1.62133916972851
687300 -1.63590828362914
687350 -2.0406119503251
687400 -0.965374847264951
687450 -0.169275983525547
687500 0.218881724432762
687550 -1.03883058916505
687600 -1.68637033600629
687650 1.00238501707974
687700 -1.12776869135554
687750 -1.27296000848272
687800 -1.12162791888689
687850 1.77618885966269
687900 -0.865126700166345
687950 -2.09760445627929
688000 -1.86875824436768
688050 0.28004062400247
688100 0.420498104447117
688150 -1.18958983744658
688200 1.97848993104083
688250 -0.834397962409511
688300 -1.42043342828858
688350 0.74977071813022
688400 0.206321720327735
688450 -0.918363025504808
688500 3.69847360435931
688550 -0.894536070830905
688600 3.72114487329907
688650 -1.84245327637402
688700 -2.01755367630742
688750 -1.65044316898294
688800 0.476147713404408
688850 -1.81522248824243
688900 -0.779033669272913
688950 -0.357779296461519
689000 -0.377998145463338
689050 -1.34661637945069
689100 2.01348790654461
689150 -1.93337727775685
689200 -0.205014850695359
689250 -1.95763783456361
689300 -1.67860408780268
689350 -1.69511236588056
689400 -0.843495841589662
689450 1.3499415075962
689500 -2.38181603613192
689550 -1.07246893352096
689600 -1.11591495102696
689650 1.24493248941074
689700 -1.58128347576547
689750 -2.12905293734107
689800 -1.86140787870129
689850 -1.36389204261448
689900 0.614817306635466
689950 -0.64802272332482
690000 0.373250831523099
690050 0.366093260095271
690100 -2.26462932748943
690150 -0.59575037470542
690200 1.29412283797108
690250 -1.98215803143018
690300 0.106644442430202
690350 -2.40326440120489
690400 -1.38478465349919
690450 1.0298502871308
690500 -1.81445028360995
690550 -1.58415789622293
690600 -1.75360833245966
690650 -0.885910970250011
690700 -2.10032028319635
690750 -0.46775498356288
690800 0.165332975893317
690850 -0.416673915285846
690900 -2.19214825653811
690950 -1.58694970891306
691000 -2.17109235203089
691050 -1.17122373553249
691100 -1.29222063988225
691150 -1.24975682046475
691200 -1.86043489445619
691250 -1.88341379168949
691300 -1.28241303232376
691350 -1.89685599216878
691400 -1.53404459471591
691450 -1.10919303152142
691500 -1.00622165605703
691550 2.32898058716132
691600 -2.07259667376115
691650 -0.183784478226048
691700 -0.664857738945952
691750 -2.17523336067115
691800 -1.42486443759837
691850 -0.13583144469314
691900 -1.47769853743888
691950 -2.35341408987878
692000 -2.6442521093042
692050 -2.25258271483119
692100 -0.0454163495247115
692150 12.2845660195164
692200 1.01987405672741
692250 -2.64359448772428
692300 -1.30055327644443
692350 -0.487315888045243
692400 0.834793481092653
692450 -1.00066324431161
692500 0.923792551396079
692550 -0.648891497409086
692600 -1.2316366710609
692650 -1.15223520996043
692700 -2.39839821398615
692750 0.752626010794438
692800 -1.18441522190958
692850 0.0239066392631755
692900 -1.37968488320212
692950 4.15623005288291
693000 -1.79906005942189
693050 -0.586686734875456
693100 3.11843369479815
693150 -1.44218188806235
693200 -1.35407599484218
693250 -1.7700716836274
693300 -1.33883109967567
693350 -0.546788386559758
693400 -1.7493238865477
693450 -1.69962671584649
693500 -1.27910542635076
693550 -0.778097827179924
693600 -1.12272875152363
693650 -1.17310408170469
693700 1.29058413361001
693750 -1.57967037537486
693800 -1.03408775955002
693850 -2.08333229975592
693900 -0.673815360752869
693950 2.90034521342853
694000 -1.09887103765282
694050 -2.04695709888894
694100 -1.19823121592085
694150 2.05231854093823
694200 -1.42374834420727
694250 -0.565471054448314
694300 -1.53462078490087
694350 -1.41122918533212
694400 -1.0935910210826
694450 -2.31789953448479
694500 -1.52547655140658
694550 -0.161834304990366
694600 -1.9713786848909
694650 0.806451768930047
694700 -1.10390138163369
694750 -0.9749593031396
694800 -1.83937225067077
694850 -2.0683708828203
694900 -1.70878153026728
694950 0.149807972478338
695000 -2.25320329705176
695050 -2.26739021808486
695100 -1.95281415217971
695150 -0.431299312820444
695200 3.9067128485171
695250 1.98959046778667
695300 -1.37380794843258
695350 -0.892980024416762
695400 -1.46733770235224
695450 1.12177367371907
695500 -1.86832457650408
695550 -1.15158185086734
695600 -1.76276797424859
695650 -1.73014953771848
695700 -1.14096589584571
695750 -1.83184593183342
695800 -1.76192721500202
695850 0.770105446749281
695900 -2.37400995072844
695950 1.22278707047987
696000 1.01138986554178
696050 -2.19986257118471
696100 -2.10995845677937
696150 -0.99723875962084
696200 -0.832796019059138
696250 1.91967417397307
696300 -2.1312007409334
696350 0.317278954491171
696400 -0.752049427631966
696450 -1.45301333976143
696500 -1.90142786311104
696550 -2.42950029558479
696600 -1.47967313313335
696650 -1.00771523482209
696700 2.19582903381498
696750 -1.32071222532111
696800 -0.0587329479161403
696850 0.338700906032187
696900 -1.62321574472624
696950 3.75313657164371
697000 -1.69711271847072
697050 -1.34659336555985
697100 1.8513872945373
697150 1.42565858546598
697200 -1.46328832253872
697250 3.81533606593816
697300 -2.26202252025656
697350 1.02119052422145
697400 -0.154927482767101
697450 -1.87983763742791
697500 2.35776586096228
697550 -1.92308338304427
697600 -1.23633691474792
697650 -1.49811540036741
697700 1.7068171855695
697750 -0.126267727182733
697800 -2.1133692409564
697850 -2.21694853190247
697900 -1.87032844249485
697950 -2.21913488981674
698000 1.96227259999901
698050 -1.26374168875973
698100 -0.14094066959683
698150 -1.4681065173268
698200 -1.05003498504599
698250 -1.88469781924307
698300 -1.94360954901734
698350 1.04590999915778
698400 -1.91420022683165
698450 0.867496288343362
698500 1.13662148231001
698550 1.72729003017305
698600 3.65797324322512
698650 0.905799809962065
698700 -0.380906111116223
698750 -1.00679223492415
698800 0.554556537372993
698850 -0.332452122277036
698900 -1.56670709012473
698950 -1.66740600273244
699000 -1.73635788293533
699050 -2.11112550020313
699100 0.0816742707309029
699150 0.254792879444038
699200 -0.635793702640699
699250 0.00569954918839683
699300 0.633877656165475
699350 -1.6320164814626
699400 -0.572749305889879
699450 -1.50668655722996
699500 -1.95772036220878
699550 -0.303324702811514
699600 1.55627114587921
699650 -2.07917024410369
699700 0.284557468039042
699750 -2.27977121112982
699800 -1.94875212296457
699850 0.58977767138836
699900 1.75445022101992
699950 2.168729260806
700000 -2.22305211308764
700050 -2.41014046734815
700100 -1.51999400402613
700150 -0.944439805243857
700200 0.18143620177587
700250 1.96951810145739
700300 -1.5873722552231
700350 -2.07632758587002
700400 -0.806790854934727
700450 -0.14351014587924
700500 -1.89138163485298
700550 0.0842025608699929
700600 -2.31996283492084
700650 -2.07060755323177
700700 0.40094515837699
700750 -2.40141962408222
700800 -1.30444285171988
700850 -1.108491128293
