Step    PotEng
460000 -3.0258245097497
460050 -4.65193985911252
460100 -4.77234546059368
460150 -4.43528640618283
460200 -5.08312957361306
460250 -2.73952413794155
460300 -4.62912250960367
460350 -4.13538919704299
460400 -4.38669246253045
460450 -2.90010005192016
460500 -4.23513268272744
460550 -3.68713269240734
460600 -2.84685428845411
460650 -1.81121342861318
460700 0.609905447778965
460750 -5.5119163017748
460800 -0.819482630962103
460850 0.0563476797925293
460900 -4.17469352294498
460950 -4.47274041282738
461000 -2.46897154793444
461050 0.353556633474334
461100 -3.7110996667938
461150 -3.95068150677692
461200 -4.09519639065703
461250 -1.71934028695947
461300 -4.14850833650605
461350 -1.319762465477
461400 -5.82253512250973
461450 -1.39865565675881
461500 0.588218785553139
461550 -4.27384814009605
461600 -3.4820306074488
461650 -0.184612956180713
461700 -3.68834628134401
461750 -3.50267825003028
461800 0.21792055644561
461850 -2.75271263730267
461900 -3.7909434638977
461950 -3.92039928121255
462000 -3.54809014924686
462050 -1.00079524950427
462100 -1.46241045549566
462150 -4.9417767253545
462200 -4.15832468035618
462250 -4.30655315307226
462300 -3.10045610442591
462350 -4.66789328583044
462400 -3.28586841316032
462450 -4.26208860453116
462500 -2.00537164686508
462550 -0.986464943649569
462600 -4.28267226865792
462650 -1.42969230793157
462700 -1.44162778982924
462750 -0.281217553990683
462800 -1.88281572949852
462850 -2.87229807471618
462900 -3.36907801775939
462950 -3.31249244388141
463000 -4.50209611790735
463050 -4.50341153255832
463100 -4.11146654608008
463150 -0.774634343281622
463200 3.0136817984981
463250 -4.79449477015678
463300 -4.24983007857251
463350 -4.6001173866179
463400 -4.4184902923055
463450 -4.59558885913108
463500 -2.94408244753674
463550 -4.06324040049193
463600 -3.55239554823163
463650 -3.24957491347734
463700 -2.14585995627728
463750 -1.24881872087635
463800 -3.64202084629928
463850 -4.93866154405473
463900 -4.28977095356587
463950 -3.38864684108295
464000 -4.5448180744859
464050 -2.78499290688964
464100 -4.70553871152651
464150 -4.86927964043884
464200 -2.60963341013113
464250 -1.81654801314438
464300 -4.33782736570011
464350 -3.32264957704724
464400 -4.02850016693638
464450 -3.6720597307955
464500 -3.64866357108036
464550 -3.39253521750601
464600 -4.49315536379622
464650 -5.04019249935691
464700 -4.59596611874533
464750 -3.30546168822714
464800 -5.02626650620699
464850 -4.44275821455672
464900 -1.20917975558043
464950 -4.15882476955973
465000 -3.63656350345363
465050 -3.94766225555121
465100 -2.84998661921859
465150 -0.412549808999497
465200 -1.95867989037433
465250 -2.86707321273769
465300 -2.81205467330237
465350 -1.9325711229093
465400 -4.68254993540926
465450 -4.70675414728594
465500 -3.2173031748691
465550 -2.31683691817623
465600 -3.25780768383141
465650 -4.12561491839422
465700 -2.77363501918957
465750 -4.77095790468403
465800 -2.49614047734352
465850 -3.39362734955043
465900 -2.35678542092023
465950 -4.63204433057817
466000 -2.96530898831326
466050 -0.324372651653987
466100 -5.54016211391053
466150 -1.90860266633232
466200 -5.13157374101218
466250 -2.30857195490095
466300 -1.29769706519473
466350 -3.40838115517819
466400 -2.45601680710435
466450 -4.26457909382579
466500 -4.71609628782722
466550 -4.89352128239125
466600 -4.55433028934752
466650 -3.58828303514927
466700 -3.48463872859982
466750 -3.58875087156222
466800 -4.71219502920052
466850 -4.73619416976187
466900 -2.93560599961542
466950 -3.28452848273997
467000 -3.54652798464663
467050 -3.17541208770384
467100 -2.53384560312545
467150 -1.13251181986935
467200 -3.19195230992592
467250 -2.94521735151854
467300 -4.5218561759612
467350 -3.34514780295482
467400 -1.93618284732356
467450 -4.83555639562667
467500 0.790761890244414
467550 -2.12467701282733
467600 -3.47797247740698
467650 -4.41114853744433
467700 -5.16025747524965
467750 -4.21313649603095
467800 -3.93504103836394
467850 -2.44656627849823
467900 -3.52586682224883
467950 -3.86260471500951
468000 -3.4624909973849
468050 -4.68423145214384
468100 1.25504539936061
468150 -2.91863364842682
468200 -2.56868144945412
468250 0.3406781961034
468300 -3.48417883883194
468350 -3.59230961420909
468400 -0.741434177492092
468450 -4.38923499319877
468500 -3.69486444710042
468550 -4.08923296007616
468600 -1.07700381591037
468650 -4.33292586575151
468700 -4.25895462893547
468750 -2.62318109607222
468800 -3.61355403175433
468850 -3.48853470728842
468900 -4.89713316572818
468950 -4.26678240417671
469000 -3.28815791059778
469050 -3.8364655558973
469100 -4.36050647682532
469150 -1.39180904461844
469200 0.507646670893587
469250 -2.59098882522525
469300 -0.347982601064577
469350 -1.85676129110951
469400 -4.34812646985668
469450 -4.7565725636746
469500 -4.27280700342652
469550 -3.89190218264098
469600 -5.14448966724901
469650 -4.21565372841564
469700 -3.72545736081879
469750 -3.07554038928537
469800 -4.41518409207628
469850 -1.82229222270027
469900 -4.14916214648676
469950 -4.75175254360909
470000 -4.23202225497795
470050 -2.92162718367241
470100 -4.65897066155618
470150 -3.7257463416383
470200 -0.700567404280585
470250 -1.63028830454494
470300 -3.71668789471141
470350 -2.14675075231663
470400 -4.52593987087038
470450 -3.6207461477706
470500 -2.33377191716712
470550 -3.81484542492728
470600 -2.53327924140758
470650 -2.63378531902454
470700 -4.25594386733853
470750 -3.44443905457138
470800 -3.73971916536774
470850 -0.911023057389307
470900 -4.00870144913181
470950 -2.52489614728849
471000 -2.02053410094498
471050 -4.61869599007332
471100 0.685434544470652
471150 -2.34827243283803
471200 -3.771170387557
471250 -4.17762360831065
471300 -4.43853550861191
471350 -2.0031179982714
471400 -2.02217906566641
471450 -3.6736206124376
471500 -3.20054984241338
471550 -4.75038613788501
471600 -4.39398898895798
471650 -5.02720806979405
471700 -3.13622041481455
471750 -3.84621817534018
471800 -1.2838173239755
471850 -4.76344615657922
471900 -4.88714553813524
471950 -2.46926705432151
472000 -3.5880604328696
472050 -4.98725893530076
472100 -2.36683283671834
472150 -4.99644954254908
472200 -2.6813890059212
472250 -1.060220303266
472300 -2.89009205981815
472350 -3.21775040034803
472400 -3.37019973072004
472450 -3.39655815953895
472500 -4.6999749489742
472550 -2.93098051074501
472600 -5.21608746480249
472650 -2.99519587428359
472700 -4.70437184925123
472750 -3.62655631015561
472800 -4.71857412339589
472850 -3.36216690213795
472900 -3.40673802440479
472950 -4.12185576643709
473000 0.140812030518535
473050 -1.23687921499264
473100 -4.591035512926
473150 -3.54983486858152
473200 -4.45747809890858
473250 -4.5266612402153
473300 -0.29693153680582
473350 -3.06302280989236
473400 -3.86517447471841
473450 -4.36170202322462
473500 -3.47365756792581
473550 -3.5548332011478
473600 -1.84127646836933
473650 -5.0231885896064
473700 7.90223015402345
473750 -2.67510928836209
473800 -3.38595484693063
473850 -4.17474738641021
473900 -4.12252883031688
473950 -2.61027074514008
474000 -4.69172802534712
474050 -4.64827597927065
474100 -3.96994283377675
474150 -2.60852674504739
474200 -3.55343959820698
474250 -3.75256854220754
474300 -1.31557995592425
474350 -0.809690996889164
474400 -4.0891357936341
474450 -3.86222111366667
474500 -4.38291722101966
474550 -4.93641136035371
474600 -3.96510743741422
474650 -4.95105668433493
474700 -3.61512582968624
474750 -5.16336272291466
474800 -3.43581746263619
474850 -3.85441175861349
474900 -3.37546014173784
474950 -4.56958585288243
475000 -4.94283886814928
475050 -0.821794110058789
475100 -0.561733263147038
475150 -2.45778251648481
475200 -4.22954269675376
475250 -4.61731988257642
475300 -2.65994312020426
475350 -4.14831675898107
475400 -4.00079474760625
475450 -3.91282605671123
475500 -2.32628175247484
475550 -4.42743059209606
475600 -3.42176254323847
475650 -4.23258705116452
475700 -5.05554940809939
