Step    PotEng
3100000 0.000185243455897628
3100050 0.000379589998487976
3100100 0.00119011297507955
3100150 0.00368080900665392
3100200 0.00145692342755901
3100250 0.000764919925883878
3100300 0.000636844863173433
3100350 0.00729707372387041
3100400 0.928723016164877
3100450 0.0685347175002321
3100500 0.00850716792144176
3100550 0.00212979111720887
3100600 0.0117011517745582
3100650 0.0822564527640614
3100700 0.000634139532859151
3100750 0.000669693004459318
3100800 7.29096447966165e-05
3100850 1.63898529415036e-05
3100900 8.45931465998376e-05
3100950 0.00673145709656299
3101000 0.508667148945217
3101050 0.00192773547709064
3101100 7.02480694690822e-05
3101150 2.2894729781791e-05
3101200 6.05195609746284e-05
3101250 0.000825586241292659
3101300 0.00696385402084685
3101350 0.0732795767430216
3101400 0.00106139557117081
3101450 0.00112953245445069
3101500 0.00117320602567182
3101550 0.000894124511737631
3101600 0.00028282868555433
3101650 0.001807690407781
3101700 0.0670783386407006
3101750 0.24021547702113
3101800 0.00641458545566324
3101850 0.0254656971771077
3101900 0.0188301793892899
3101950 0.00434819018704082
3102000 0.00122379241155294
3102050 0.00013374222041195
3102100 4.32647193505304e-06
3102150 8.07442677792569e-06
3102200 0.00024782266265398
3102250 0.00177119839011312
3102300 0.00343090936034287
3102350 0.00156260647132147
3102400 0.00270541629863834
3102450 0.00446066078610918
3102500 0.0129889081060341
3102550 0.00486965745983849
3102600 0.00286998270946488
3102650 0.000236394469808241
3102700 0.000733774589468449
3102750 0.00534527491839201
3102800 0.0113813605975184
3102850 0.000725526966481122
3102900 0.00179952884185829
3102950 0.000427972839950787
3103000 0.000548038569044894
3103050 0.000721970454414962
3103100 0.00121445246794972
3103150 0.000255359299973703
3103200 0.000618454310143701
3103250 0.000423836286742594
3103300 0.00145746433076891
3103350 0.000885048494252473
3103400 1.61515817294719e-06
3103450 1.19507170378618e-05
3103500 0.00272225296198146
3103550 0.000783525801497017
3103600 0.00131184123495475
3103650 0.0364536870678374
3103700 0.118714863572923
3103750 0.0123449319842073
3103800 0.0156225328288774
3103850 0.010144044146007
3103900 0.00356822781526647
3103950 0.0158436448842482
3104000 0.297548424170387
3104050 0.00668105586266513
3104100 0.000224068799674103
3104150 0.0191374229589541
3104200 0.0109102177471049
3104250 0.0199144198989983
3104300 0.0774945672106436
3104350 0.000365872474462408
3104400 0.00452579845792884
3104450 0.0220476617104328
3104500 0.00252642556851585
3104550 0.00195006737260673
3104600 0.011187468555798
3104650 0.000892734567743504
3104700 8.53892871968513e-05
3104750 0.00131156201654204
3104800 0.154941833229455
3104850 0.0169811387521911
3104900 0.00257411262315207
3104950 0.0236616205044269
3105000 0.116832645477103
3105050 0.00433751611667772
3105100 0.0567093551489068
3105150 0.000985451370697066
3105200 0.228436878697147
3105250 0.00254360074697014
3105300 0.00663665746634373
3105350 0.00239608765605935
3105400 0.00109669313292892
3105450 0.00138353961281551
3105500 0.000326191594460743
3105550 0.0032578077477208
3105600 0.00271391229808714
3105650 0.00808013587743859
3105700 1.89758391866959
3105750 0.00228030522309849
3105800 0.000944664392536797
3105850 0.0806999246922173
3105900 0.134011127336901
3105950 0.0010601724572242
