Step    PotEng
20000 -9.07927166367777
20050 -9.62757155756807
20100 -10.3625092281362
20150 -10.3642327416568
20200 -10.1399251098667
20250 -11.0426736053398
20300 -8.74452199525722
20350 -10.6535241256742
20400 -7.42479318815305
20450 -10.956618763759
20500 -10.5111144013826
20550 -10.1679901941028
20600 -7.15059372009425
20650 -6.67453235153115
20700 -9.08228932634556
20750 -10.7141092542594
20800 -10.5799227788662
20850 -5.84405399794756
20900 -8.22924278919909
20950 -10.926462257119
21000 -11.308428732138
21050 -10.0430117902903
21100 -8.82393259142667
21150 -9.03992834357971
21200 -8.56381299093154
21250 -8.63546263036765
21300 -8.98444968369605
21350 -8.95989301681217
21400 -6.96759729258664
21450 -10.756395577735
21500 -9.56250740325375
21550 -7.69359279891579
21600 -10.8727110942745
21650 -10.2052717117198
21700 -8.4589612905682
21750 -8.61410681694001
21800 -10.1159007260531
21850 -1.69954586452319
21900 -10.6115156592537
21950 -10.493844989699
22000 -8.50941946619737
22050 -9.51832626171565
22100 -9.47911882146899
22150 -7.43906370909667
22200 -8.05778418306863
22250 -7.56987845964407
22300 -7.03974867055371
22350 -10.2828101430041
22400 -10.6939614928964
22450 -9.76045110304643
22500 -10.1219657111864
22550 -11.6091292585462
22600 -6.49623670044524
22650 -8.97858334051117
22700 -9.97054335139842
22750 -4.52951095940301
22800 -6.57320268855333
22850 -9.46894963409699
22900 -8.16778439230131
22950 -9.44888108461167
23000 -9.58142616192435
23050 -11.0752868727953
23100 -9.03715752436273
23150 -10.393152143768
23200 -7.80765010649018
23250 -6.17235918300065
23300 -4.50485126661961
23350 -8.36637460740569
23400 -7.58369767805993
23450 -8.0215416255893
23500 -9.03486740159822
23550 -9.35207896920687
23600 -6.69931977240968
23650 -7.09855796551375
23700 -5.35222288590108
23750 -7.36372220308816
23800 -9.0097145136828
23850 -10.6910984499666
23900 -8.67727956628724
23950 -7.71758391825267
24000 -8.71391449268767
24050 -9.69427960867484
24100 -7.646712447048
24150 -9.36080005062208
24200 -9.58789348743925
24250 -9.2649337753575
24300 -7.06620000130952
24350 -7.72698889087343
24400 -7.38923146209831
24450 -8.42928055683607
24500 -11.2933107194619
24550 -7.97656216894157
24600 -5.86602569109858
24650 -10.2551670146736
24700 -10.1735493994999
24750 -8.70105664834984
24800 -7.40406502365947
24850 -10.38774329957
24900 -9.73510792556784
24950 -5.67057346323877
25000 -5.32505056766887
25050 -5.19946416686995
25100 -10.0530570991364
25150 -5.95756442712124
25200 -6.86576994221128
25250 -10.3674927026814
25300 -10.1832501661416
25350 -5.99998226531415
25400 -10.7010609910609
25450 -8.34400391304733
25500 -8.11842600816911
25550 -11.2206488464704
25600 -8.38814249223016
25650 -9.35638181062354
25700 -9.37708801048121
25750 -9.99724728157611
25800 -9.52281990401961
25850 -8.48440582100613
25900 -9.66963159388505
25950 -7.45668752175737
26000 -9.6311898156534
26050 -9.30860742760784
26100 -7.42318483386067
26150 -8.03961195248459
26200 -8.54467453719912
26250 -8.07497436098308
26300 -7.41575719024884
26350 -11.0138570494319
26400 -10.1420954629769
26450 -9.21120664202051
26500 -7.57144767260162
26550 -6.27741169339636
26600 -8.44719043695346
26650 -9.40976218805606
26700 -7.76081560807908
26750 -10.3108687518183
26800 -4.47369945507298
26850 -4.2851899294591
26900 -5.83693411305397
26950 -9.75997099360281
27000 -7.86170952157399
27050 -6.73244108923767
27100 -9.46022337036639
27150 -7.77137968097966
27200 -11.3012758752303
27250 -7.45062188757201
27300 -7.26827591098412
27350 -8.04224073298376
27400 -10.0208053603005
27450 -10.4530848640946
27500 -8.05639556436641
27550 -9.30178900009679
27600 -10.2982229236744
27650 -10.7015604849139
27700 -10.7956843791238
27750 -5.1887586536821
27800 -10.0060447922402
27850 -8.56546455686099
27900 1.10903558786134
27950 -10.7969451151938
28000 -8.79386833464398
28050 -9.44829836959322
28100 -9.02553413505496
28150 -10.4705264639079
28200 -10.2761188654136
28250 -10.4271203720276
28300 -7.2736877013595
28350 -8.94413079825214
28400 -6.05002004728061
28450 -8.3168004543737
28500 -8.53144625351522
28550 -8.97176958070432
28600 -9.6203900870969
28650 -9.87178995571922
28700 -8.83146105677753
28750 -7.27597260522332
28800 -8.84961595062528
28850 -4.61173879045714
28900 -9.90960192782093
28950 -9.5229346143274
29000 -4.7122186094107
29050 -8.58339798510325
29100 -11.4733573818858
29150 -12.1266102680558
29200 -1.79364730547385
29250 -6.80386846981074
29300 -10.0610492232735
29350 -9.99426925966682
29400 -9.03339637457657
29450 -9.78182922714698
29500 -10.6033292390006
29550 -8.26624210240562
29600 -4.18818586721465
29650 -7.66518465052508
29700 -10.572350387739
29750 -8.11879418106568
29800 -8.81602735216645
29850 -7.84102774634011
29900 -6.7679279233025
29950 -8.81240314641292
30000 -8.51559845481683
30050 -9.77025989461017
30100 -8.65223920807273
30150 -8.17165386769513
30200 -9.83094715398216
30250 -8.91220117640553
30300 -10.2504388691622
30350 -9.78981449326647
30400 -11.0857316946907
30450 -6.98270291599507
30500 -10.8401785124709
30550 -8.62818623949872
30600 -6.50776891113903
30650 -8.35252470218825
30700 -8.97713729325965
30750 -8.50773247662365
30800 -5.01188832040132
30850 -8.10743920579125
30900 -10.0331232622446
30950 -8.71867948659426
31000 -11.5322908078586
31050 -9.81959653321926
31100 -10.7823023231575
31150 -9.05532498468708
31200 -10.1984344029859
31250 -9.68349819349548
31300 -7.24539137901512
31350 -7.81398360654232
31400 -8.35994721383517
31450 -9.46795938560637
31500 -10.4094108671423
31550 -5.56342361652212
31600 -10.9356273446442
31650 -9.88087041905209
31700 -7.65721030875277
31750 -6.04335899769308
31800 -8.94705396058549
31850 -10.2160271784369
31900 -9.90939618266905
31950 -9.91017041533917
32000 -9.35195754144891
32050 -9.2161623577414
32100 -10.2216059438197
32150 -10.6992324868578
32200 -9.65845606486328
32250 -10.3157818937785
32300 -9.5575503049645
32350 -7.03480714626302
32400 -8.91291132641791
32450 -8.10753496413289
32500 -5.32305287609363
32550 -8.33795239286515
32600 -8.04774432092631
32650 -7.95297801912898
32700 -5.91208258744424
32750 -8.71744014904258
32800 -8.16637128109837
32850 -7.5322312008083
32900 -8.21574110787911
32950 -2.53986793868831
33000 -7.2998903496432
33050 -9.64268413582308
33100 -9.02695124587576
33150 -10.3532733308135
33200 -11.241714890345
33250 -11.3700192419124
33300 -6.08003858276915
33350 -8.06434696283896
33400 -9.19431903094378
33450 -8.78348078455527
33500 -10.4230311217203
33550 -11.452481703374
33600 -11.6896597708275
33650 -10.2176058927201
33700 -10.4429808905948
33750 -11.5285623933262
33800 -10.5683601205901
33850 -9.12658879469273
33900 -9.59471194087143
33950 -9.45558058844283
34000 -8.85519725746534
34050 -10.1661478622095
34100 -7.99981491324177
34150 -8.54884485940257
34200 -9.44230029304994
34250 -9.69744575493097
34300 -8.11551734954618
34350 -11.3384906521287
34400 -7.24824288965034
34450 -9.2100410736828
34500 -8.85416529438327
34550 -9.73382630436203
34600 -10.2443746424637
34650 -8.79397800699546
34700 -8.31425345308871
34750 -11.1578398961933
34800 -8.79523311284157
34850 -10.1760727242494
34900 -8.77038858388485
34950 -10.9382763302333
35000 -10.1836906688038
35050 -11.2351205595828
35100 -9.74074792972946
35150 -7.58748291019664
35200 -9.37786968806765
35250 -9.54156828265556
35300 -10.1147462992394
35350 -10.6410270139497
35400 -9.8691788857999
35450 -10.8806710623728
35500 -10.719812420924
35550 -8.88315607513459
35600 -11.2651876715513
35650 -11.9445980419345
35700 -8.97720271205067
35750 -8.81595445577923
35800 -8.74998396320212
35850 -8.79382342473681
35900 -4.91602233714972
35950 -6.22089112685846
36000 -10.0338949770293
36050 -8.71858886457742
36100 -9.04344096245503
36150 -5.72532524232269
36200 -8.0185379897556
36250 -7.63711907245087
36300 -5.86952806477688
36350 -9.12879207909444
36400 -9.95569895872694
36450 -7.89776661425201
36500 -10.1551351158893
36550 -9.5804313641651
36600 -8.32756429192466
36650 -6.88093154806001
36700 -5.66098480190365
36750 -8.83721030948743
36800 -9.50206171489864
36850 -10.5095082544366
36900 -9.26960294192784
36950 -9.68339699325934
37000 -11.1479696345273
37050 -10.0381311020367
37100 -7.46254616417959
37150 -10.5841709245487
37200 -10.0486163139734
37250 -8.88934781242916
37300 -10.6449660880344
37350 -8.18935421688607
37400 -10.5396022827115
37450 -11.1522973373315
37500 -10.8368910474767
37550 -10.1053141463752
37600 -8.42339683073812
37650 -7.44203625750597
37700 -9.09374097166425
37750 -1.85846124645556
37800 -7.90034363129233
37850 -10.2608582295999
37900 -10.8104883985759
37950 -10.9080603302215
38000 -10.0130472855132
38050 -10.583165430363
38100 -9.09588805918495
38150 -9.96010674537641
38200 -9.81192729113492
38250 -10.0867247747253
38300 -7.61621286837155
38350 -8.73000081600986
38400 -7.72733991577928
38450 -9.31204108648999
38500 -9.61173015429055
38550 -9.44338914806521
38600 -10.7501614840908
38650 -10.5924608273051
38700 -10.3248362736073
38750 -11.095265954227
38800 -9.87368515854721
38850 -8.42490619980311
38900 -5.92608109608318
38950 -8.34084505106091
39000 -5.66086455387537
39050 -8.85173820998162
39100 -7.85738161690123
39150 -10.7225993458551
39200 -11.0881262670281
39250 -11.675567821243
39300 -8.21374263634313
39350 -7.89043866435575
39400 -9.60151133803777
39450 -9.56862650414408
39500 -11.3412166911428
39550 -11.0547616936724
39600 -9.08072882567221
39650 -10.4540800826685
39700 -8.28638394902819
39750 -8.432697131256
39800 -9.692718375531
39850 -9.72493070390379
39900 -7.32598777902272
39950 -8.71201706738525
40000 -10.2442534519201
40050 -6.57363665712321
40100 -9.55049629122749
40150 -10.4620748700673
40200 -10.2525365876978
40250 -12.4080899098545
40300 -9.59520971282507
40350 -8.39733079163936
40400 -10.2386504995035
40450 -8.78076631152291
40500 -8.02229569724313
40550 -7.27901563106136
40600 -9.74483149382168
40650 -7.29083106980351
40700 -8.64276203903096
40750 -9.39402295065671
40800 -10.6688635483496
40850 -9.69104699017032
40900 -5.20396329793487
40950 -10.5305231632538
41000 -4.30644312717972
